clothing_id,product_name,rating,review_text,recommended_ind,positive_feedback_count,class_name
21324,HANGING MEDINA LANTERN SMALL,4,"High quality fabric, beautiful color, would definitely buy again!",1,3,General
21324,HANGING MEDINA LANTERN SMALL,5,"High quality fabric, beautiful color, would definitely buy again!",1,9,General
21324,HANGING MEDINA LANTERN SMALL,4,"Great purchase, looks amazing and very comfortable to wear.",1,8,General
21324,HANGING MEDINA LANTERN SMALL,4,"Great purchase, looks amazing and very comfortable to wear.",1,6,General
21324,HANGING MEDINA LANTERN SMALL,4,"High quality fabric, beautiful color, would definitely buy again!",1,1,General
21324,HANGING MEDINA LANTERN SMALL,5,Love this product! The quality is fantastic and fits perfectly.,1,8,General
21324,HANGING MEDINA LANTERN SMALL,5,"Excellent item, super fast delivery and true to size.",1,5,General
22457,NATURAL SLATE HEART CHALKBOARD ,1,Overpriced item. You can find better quality for half the price.,0,8,General
22457,NATURAL SLATE HEART CHALKBOARD ,1,Not worth the money. Very expensive for such basic quality.,0,8,General
22457,NATURAL SLATE HEART CHALKBOARD ,3,Overpriced item. You can find better quality for half the price.,0,2,General
22457,NATURAL SLATE HEART CHALKBOARD ,3,Felt ripped off. Cost too much for something that looks cheap.,0,5,General
22457,NATURAL SLATE HEART CHALKBOARD ,3,Overpriced item. You can find better quality for half the price.,0,4,General
22457,NATURAL SLATE HEART CHALKBOARD ,3,Not worth the money. Very expensive for such basic quality.,0,3,General
22457,NATURAL SLATE HEART CHALKBOARD ,2,Overpriced item. You can find better quality for half the price.,0,7,General
22457,NATURAL SLATE HEART CHALKBOARD ,3,Not worth the money. Very expensive for such basic quality.,0,9,General
22469,HEART OF WICKER SMALL,5,Absolutely gorgeous item! Exceeded my expectations.,1,5,General
22469,HEART OF WICKER SMALL,5,"Excellent item, super fast delivery and true to size.",1,8,General
22469,HEART OF WICKER SMALL,5,Absolutely gorgeous item! Exceeded my expectations.,1,0,General
22469,HEART OF WICKER SMALL,4,"Excellent item, super fast delivery and true to size.",1,2,General
22469,HEART OF WICKER SMALL,5,Absolutely gorgeous item! Exceeded my expectations.,1,9,General
22469,HEART OF WICKER SMALL,5,"Excellent item, super fast delivery and true to size.",1,7,General
22469,HEART OF WICKER SMALL,5,"Great purchase, looks amazing and very comfortable to wear.",1,1,General
22470,HEART OF WICKER LARGE,3,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,2,General
22470,HEART OF WICKER LARGE,1,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,9,General
22470,HEART OF WICKER LARGE,1,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,3,General
22470,HEART OF WICKER LARGE,3,Runs very large and baggy. Had to return it for a smaller size.,0,3,General
22470,HEART OF WICKER LARGE,3,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,0,General
22224,WHITE LOVEBIRD LANTERN,4,"Excellent item, super fast delivery and true to size.",1,8,General
22224,WHITE LOVEBIRD LANTERN,5,"Excellent item, super fast delivery and true to size.",1,0,General
22224,WHITE LOVEBIRD LANTERN,5,Love this product! The quality is fantastic and fits perfectly.,1,3,General
22224,WHITE LOVEBIRD LANTERN,5,"Excellent item, super fast delivery and true to size.",1,5,General
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,Disappointed with the material. Fabric is paper thin and see-through.,0,4,General
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,Disappointed with the material. Fabric is paper thin and see-through.,0,9,General
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,3,Ripped along the seam after just one wash. Poor material quality.,0,0,General
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,Ripped along the seam after just one wash. Poor material quality.,0,5,General
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,Disappointed with the material. Fabric is paper thin and see-through.,0,0,General
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,Color faded immediately after washing. Very rough fabric.,0,2,General
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,3,Disappointed with the material. Fabric is paper thin and see-through.,0,9,General
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,Color faded immediately after washing. Very rough fabric.,0,9,General
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,Color faded immediately after washing. Very rough fabric.,0,4,General
22189,CREAM HEART CARD HOLDER,5,"Great purchase, looks amazing and very comfortable to wear.",1,4,General
22189,CREAM HEART CARD HOLDER,5,"Excellent item, super fast delivery and true to size.",1,9,General
22189,CREAM HEART CARD HOLDER,5,"Excellent item, super fast delivery and true to size.",1,6,General
22189,CREAM HEART CARD HOLDER,4,"Great purchase, looks amazing and very comfortable to wear.",1,0,General
22189,CREAM HEART CARD HOLDER,5,Love this product! The quality is fantastic and fits perfectly.,1,5,General
22189,CREAM HEART CARD HOLDER,5,Love this product! The quality is fantastic and fits perfectly.,1,8,General
22189,CREAM HEART CARD HOLDER,5,"Excellent item, super fast delivery and true to size.",1,8,General
22427,ENAMEL FLOWER JUG CREAM,2,"Quality is poor, threads coming loose everywhere.",0,5,General
22427,ENAMEL FLOWER JUG CREAM,3,"Quality is poor, threads coming loose everywhere.",0,2,General
22427,ENAMEL FLOWER JUG CREAM,2,Color faded immediately after washing. Very rough fabric.,0,7,General
22427,ENAMEL FLOWER JUG CREAM,2,Ripped along the seam after just one wash. Poor material quality.,0,9,General
22427,ENAMEL FLOWER JUG CREAM,1,Disappointed with the material. Fabric is paper thin and see-through.,0,5,General
22427,ENAMEL FLOWER JUG CREAM,1,"Quality is poor, threads coming loose everywhere.",0,3,General
22427,ENAMEL FLOWER JUG CREAM,3,"Quality is poor, threads coming loose everywhere.",0,3,General
22427,ENAMEL FLOWER JUG CREAM,2,Ripped along the seam after just one wash. Poor material quality.,0,8,General
22427,ENAMEL FLOWER JUG CREAM,2,Disappointed with the material. Fabric is paper thin and see-through.,0,0,General
22427,ENAMEL FLOWER JUG CREAM,3,Color faded immediately after washing. Very rough fabric.,0,5,General
22428,ENAMEL FIRE BUCKET CREAM,3,"Quality is poor, threads coming loose everywhere.",0,3,General
22428,ENAMEL FIRE BUCKET CREAM,3,"Quality is poor, threads coming loose everywhere.",0,6,General
22428,ENAMEL FIRE BUCKET CREAM,2,Disappointed with the material. Fabric is paper thin and see-through.,0,9,General
22428,ENAMEL FIRE BUCKET CREAM,2,"Quality is poor, threads coming loose everywhere.",0,8,General
22424,ENAMEL BREAD BIN CREAM,4,"Great purchase, looks amazing and very comfortable to wear.",1,2,General
22424,ENAMEL BREAD BIN CREAM,4,"Great purchase, looks amazing and very comfortable to wear.",1,7,General
22424,ENAMEL BREAD BIN CREAM,4,Love this product! The quality is fantastic and fits perfectly.,1,2,General
22424,ENAMEL BREAD BIN CREAM,4,Love this product! The quality is fantastic and fits perfectly.,1,8,General
22424,ENAMEL BREAD BIN CREAM,4,Absolutely gorgeous item! Exceeded my expectations.,1,0,General
22424,ENAMEL BREAD BIN CREAM,4,"Great purchase, looks amazing and very comfortable to wear.",1,3,General
22424,ENAMEL BREAD BIN CREAM,4,"Great purchase, looks amazing and very comfortable to wear.",1,6,General
22663,JUMBO BAG DOLLY GIRL DESIGN,1,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,1,General
22663,JUMBO BAG DOLLY GIRL DESIGN,2,Runs very large and baggy. Had to return it for a smaller size.,0,8,General
22663,JUMBO BAG DOLLY GIRL DESIGN,2,The fit is very awkward and much shorter than shown in photos.,0,0,General
85049A,TRADITIONAL CHRISTMAS RIBBONS,4,"Great purchase, looks amazing and very comfortable to wear.",1,9,General
85049A,TRADITIONAL CHRISTMAS RIBBONS,4,Absolutely gorgeous item! Exceeded my expectations.,1,1,General
85049A,TRADITIONAL CHRISTMAS RIBBONS,5,Love this product! The quality is fantastic and fits perfectly.,1,9,General
85049A,TRADITIONAL CHRISTMAS RIBBONS,5,"Great purchase, looks amazing and very comfortable to wear.",1,2,General
85049A,TRADITIONAL CHRISTMAS RIBBONS,4,Absolutely gorgeous item! Exceeded my expectations.,1,5,General
85049A,TRADITIONAL CHRISTMAS RIBBONS,5,"Excellent item, super fast delivery and true to size.",1,7,General
85049A,TRADITIONAL CHRISTMAS RIBBONS,4,"Excellent item, super fast delivery and true to size.",1,9,General
85049A,TRADITIONAL CHRISTMAS RIBBONS,5,"High quality fabric, beautiful color, would definitely buy again!",1,2,General
22168,ORGANISER WOOD ANTIQUE WHITE ,2,Overpriced for what it is. The material feels cheap for this price point.,0,3,General
22168,ORGANISER WOOD ANTIQUE WHITE ,2,Not worth the money. Very expensive for such basic quality.,0,7,General
22168,ORGANISER WOOD ANTIQUE WHITE ,1,Overpriced item. You can find better quality for half the price.,0,5,General
22168,ORGANISER WOOD ANTIQUE WHITE ,2,Overpriced item. You can find better quality for half the price.,0,8,General
22168,ORGANISER WOOD ANTIQUE WHITE ,2,Overpriced item. You can find better quality for half the price.,0,9,General
22168,ORGANISER WOOD ANTIQUE WHITE ,3,Overpriced for what it is. The material feels cheap for this price point.,0,1,General
22168,ORGANISER WOOD ANTIQUE WHITE ,2,Overpriced for what it is. The material feels cheap for this price point.,0,2,General
22168,ORGANISER WOOD ANTIQUE WHITE ,1,Overpriced item. You can find better quality for half the price.,0,9,General
22168,ORGANISER WOOD ANTIQUE WHITE ,3,Overpriced item. You can find better quality for half the price.,0,5,General
22662,LUNCH BAG DOLLY GIRL DESIGN,4,Love this product! The quality is fantastic and fits perfectly.,1,1,General
22662,LUNCH BAG DOLLY GIRL DESIGN,4,"High quality fabric, beautiful color, would definitely buy again!",1,4,General
22662,LUNCH BAG DOLLY GIRL DESIGN,4,"High quality fabric, beautiful color, would definitely buy again!",1,7,General
22662,LUNCH BAG DOLLY GIRL DESIGN,5,"Excellent item, super fast delivery and true to size.",1,7,General
22662,LUNCH BAG DOLLY GIRL DESIGN,5,"Excellent item, super fast delivery and true to size.",1,8,General
22662,LUNCH BAG DOLLY GIRL DESIGN,4,"Excellent item, super fast delivery and true to size.",1,4,General
22662,LUNCH BAG DOLLY GIRL DESIGN,4,Love this product! The quality is fantastic and fits perfectly.,1,7,General
22662,LUNCH BAG DOLLY GIRL DESIGN,5,"Great purchase, looks amazing and very comfortable to wear.",1,3,General
22662,LUNCH BAG DOLLY GIRL DESIGN,5,"Excellent item, super fast delivery and true to size.",1,6,General
84880,WHITE WIRE EGG HOLDER,2,The fit is very awkward and much shorter than shown in photos.,0,7,General
84880,WHITE WIRE EGG HOLDER,1,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,0,General
84880,WHITE WIRE EGG HOLDER,1,The fit is very awkward and much shorter than shown in photos.,0,4,General
84880,WHITE WIRE EGG HOLDER,2,Runs very large and baggy. Had to return it for a smaller size.,0,5,General
84880,WHITE WIRE EGG HOLDER,2,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,2,General
85099B,JUMBO BAG RED RETROSPOT,1,"Quality is poor, threads coming loose everywhere.",0,6,General
85099B,JUMBO BAG RED RETROSPOT,1,Disappointed with the material. Fabric is paper thin and see-through.,0,1,General
85099B,JUMBO BAG RED RETROSPOT,2,"Quality is poor, threads coming loose everywhere.",0,9,General
85099B,JUMBO BAG RED RETROSPOT,3,Color faded immediately after washing. Very rough fabric.,0,6,General
85099B,JUMBO BAG RED RETROSPOT,3,"Quality is poor, threads coming loose everywhere.",0,4,General
85099B,JUMBO BAG RED RETROSPOT,3,Disappointed with the material. Fabric is paper thin and see-through.,0,0,General
85099B,JUMBO BAG RED RETROSPOT,1,"Quality is poor, threads coming loose everywhere.",0,3,General
85099B,JUMBO BAG RED RETROSPOT,2,Ripped along the seam after just one wash. Poor material quality.,0,4,General
85099B,JUMBO BAG RED RETROSPOT,1,Color faded immediately after washing. Very rough fabric.,0,8,General
79321,CHILLI LIGHTS,3,Not worth the money. Very expensive for such basic quality.,0,8,General
79321,CHILLI LIGHTS,2,Felt ripped off. Cost too much for something that looks cheap.,0,8,General
79321,CHILLI LIGHTS,2,Overpriced for what it is. The material feels cheap for this price point.,0,5,General
79321,CHILLI LIGHTS,2,Felt ripped off. Cost too much for something that looks cheap.,0,9,General
22780,LIGHT GARLAND BUTTERFILES PINK,5,"Great purchase, looks amazing and very comfortable to wear.",1,0,General
22780,LIGHT GARLAND BUTTERFILES PINK,4,Absolutely gorgeous item! Exceeded my expectations.,1,3,General
22780,LIGHT GARLAND BUTTERFILES PINK,4,"Great purchase, looks amazing and very comfortable to wear.",1,2,General
22780,LIGHT GARLAND BUTTERFILES PINK,5,"Great purchase, looks amazing and very comfortable to wear.",1,8,General
22780,LIGHT GARLAND BUTTERFILES PINK,4,Love this product! The quality is fantastic and fits perfectly.,1,2,General
22780,LIGHT GARLAND BUTTERFILES PINK,5,Love this product! The quality is fantastic and fits perfectly.,1,1,General
22780,LIGHT GARLAND BUTTERFILES PINK,4,"Great purchase, looks amazing and very comfortable to wear.",1,7,General
22780,LIGHT GARLAND BUTTERFILES PINK,4,"Excellent item, super fast delivery and true to size.",1,6,General
22780,LIGHT GARLAND BUTTERFILES PINK,5,Love this product! The quality is fantastic and fits perfectly.,1,0,General
22780,LIGHT GARLAND BUTTERFILES PINK,5,"High quality fabric, beautiful color, would definitely buy again!",1,9,General
22779,WOODEN OWLS LIGHT GARLAND ,4,Absolutely gorgeous item! Exceeded my expectations.,1,8,General
22779,WOODEN OWLS LIGHT GARLAND ,4,Absolutely gorgeous item! Exceeded my expectations.,1,3,General
22779,WOODEN OWLS LIGHT GARLAND ,5,"Excellent item, super fast delivery and true to size.",1,0,General
22779,WOODEN OWLS LIGHT GARLAND ,4,Love this product! The quality is fantastic and fits perfectly.,1,1,General
22779,WOODEN OWLS LIGHT GARLAND ,4,"High quality fabric, beautiful color, would definitely buy again!",1,5,General
22779,WOODEN OWLS LIGHT GARLAND ,4,"High quality fabric, beautiful color, would definitely buy again!",1,6,General
22779,WOODEN OWLS LIGHT GARLAND ,4,"High quality fabric, beautiful color, would definitely buy again!",1,1,General
22779,WOODEN OWLS LIGHT GARLAND ,4,"Excellent item, super fast delivery and true to size.",1,7,General
22466,FAIRY TALE COTTAGE NIGHTLIGHT,5,"High quality fabric, beautiful color, would definitely buy again!",1,0,General
22466,FAIRY TALE COTTAGE NIGHTLIGHT,5,Love this product! The quality is fantastic and fits perfectly.,1,7,General
22466,FAIRY TALE COTTAGE NIGHTLIGHT,5,"Great purchase, looks amazing and very comfortable to wear.",1,6,General
22466,FAIRY TALE COTTAGE NIGHTLIGHT,4,Love this product! The quality is fantastic and fits perfectly.,1,2,General
22466,FAIRY TALE COTTAGE NIGHTLIGHT,5,"High quality fabric, beautiful color, would definitely buy again!",1,2,General
21363,HOME SMALL WOOD LETTERS,3,Overpriced for what it is. The material feels cheap for this price point.,0,8,General
21363,HOME SMALL WOOD LETTERS,3,Felt ripped off. Cost too much for something that looks cheap.,0,8,General
21363,HOME SMALL WOOD LETTERS,3,Overpriced item. You can find better quality for half the price.,0,3,General
21363,HOME SMALL WOOD LETTERS,2,Not worth the money. Very expensive for such basic quality.,0,4,General
21363,HOME SMALL WOOD LETTERS,1,Overpriced for what it is. The material feels cheap for this price point.,0,8,General
21363,HOME SMALL WOOD LETTERS,1,Overpriced item. You can find better quality for half the price.,0,7,General
21411,GINGHAM HEART  DOORSTOP RED,4,"High quality fabric, beautiful color, would definitely buy again!",1,8,General
21411,GINGHAM HEART  DOORSTOP RED,4,"Excellent item, super fast delivery and true to size.",1,3,General
21411,GINGHAM HEART  DOORSTOP RED,5,"Excellent item, super fast delivery and true to size.",1,1,General
21411,GINGHAM HEART  DOORSTOP RED,4,Love this product! The quality is fantastic and fits perfectly.,1,5,General
21411,GINGHAM HEART  DOORSTOP RED,5,Love this product! The quality is fantastic and fits perfectly.,1,6,General
21411,GINGHAM HEART  DOORSTOP RED,5,Absolutely gorgeous item! Exceeded my expectations.,1,0,General
21411,GINGHAM HEART  DOORSTOP RED,4,"Excellent item, super fast delivery and true to size.",1,1,General
22318,FIVE HEART HANGING DECORATION,1,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,2,General
22318,FIVE HEART HANGING DECORATION,1,Runs very large and baggy. Had to return it for a smaller size.,0,4,General
22318,FIVE HEART HANGING DECORATION,1,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,8,General
22318,FIVE HEART HANGING DECORATION,3,Runs very large and baggy. Had to return it for a smaller size.,0,0,General
22318,FIVE HEART HANGING DECORATION,1,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,7,General
22318,FIVE HEART HANGING DECORATION,3,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,7,General
22318,FIVE HEART HANGING DECORATION,2,Runs very large and baggy. Had to return it for a smaller size.,0,8,General
22915,ASSORTED BOTTLE TOP  MAGNETS ,5,Absolutely gorgeous item! Exceeded my expectations.,1,7,General
22915,ASSORTED BOTTLE TOP  MAGNETS ,4,Absolutely gorgeous item! Exceeded my expectations.,1,5,General
22915,ASSORTED BOTTLE TOP  MAGNETS ,4,"Excellent item, super fast delivery and true to size.",1,2,General
22915,ASSORTED BOTTLE TOP  MAGNETS ,4,"Excellent item, super fast delivery and true to size.",1,6,General
22915,ASSORTED BOTTLE TOP  MAGNETS ,5,"Excellent item, super fast delivery and true to size.",1,3,General
22915,ASSORTED BOTTLE TOP  MAGNETS ,4,"Excellent item, super fast delivery and true to size.",1,2,General
22922,FRIDGE MAGNETS US DINER ASSORTED,2,Runs very large and baggy. Had to return it for a smaller size.,0,6,General
22922,FRIDGE MAGNETS US DINER ASSORTED,1,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,7,General
22922,FRIDGE MAGNETS US DINER ASSORTED,2,The fit is very awkward and much shorter than shown in photos.,0,5,General
22922,FRIDGE MAGNETS US DINER ASSORTED,1,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,1,General
22969,HOMEMADE JAM SCENTED CANDLES,4,"Great purchase, looks amazing and very comfortable to wear.",1,7,General
22969,HOMEMADE JAM SCENTED CANDLES,5,"High quality fabric, beautiful color, would definitely buy again!",1,9,General
22969,HOMEMADE JAM SCENTED CANDLES,4,Love this product! The quality is fantastic and fits perfectly.,1,0,General
22969,HOMEMADE JAM SCENTED CANDLES,5,"High quality fabric, beautiful color, would definitely buy again!",1,2,General
22969,HOMEMADE JAM SCENTED CANDLES,5,Absolutely gorgeous item! Exceeded my expectations.,1,7,General
22969,HOMEMADE JAM SCENTED CANDLES,4,Love this product! The quality is fantastic and fits perfectly.,1,5,General
22969,HOMEMADE JAM SCENTED CANDLES,5,Love this product! The quality is fantastic and fits perfectly.,1,0,General
22969,HOMEMADE JAM SCENTED CANDLES,5,"High quality fabric, beautiful color, would definitely buy again!",1,0,General
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,4,Absolutely gorgeous item! Exceeded my expectations.,1,9,General
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,5,"High quality fabric, beautiful color, would definitely buy again!",1,8,General
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,5,Love this product! The quality is fantastic and fits perfectly.,1,4,General
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,4,Love this product! The quality is fantastic and fits perfectly.,1,0,General
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,4,Absolutely gorgeous item! Exceeded my expectations.,1,6,General
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,4,Love this product! The quality is fantastic and fits perfectly.,1,2,General
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,4,"High quality fabric, beautiful color, would definitely buy again!",1,0,General
21115,ROSE CARAVAN DOORSTOP,5,"Excellent item, super fast delivery and true to size.",1,7,General
21115,ROSE CARAVAN DOORSTOP,4,Absolutely gorgeous item! Exceeded my expectations.,1,0,General
21115,ROSE CARAVAN DOORSTOP,5,Absolutely gorgeous item! Exceeded my expectations.,1,6,General
21115,ROSE CARAVAN DOORSTOP,5,"Excellent item, super fast delivery and true to size.",1,4,General
21115,ROSE CARAVAN DOORSTOP,4,Love this product! The quality is fantastic and fits perfectly.,1,6,General
22242,5 HOOK HANGER MAGIC TOADSTOOL,3,Overpriced for what it is. The material feels cheap for this price point.,0,3,General
22242,5 HOOK HANGER MAGIC TOADSTOOL,2,Not worth the money. Very expensive for such basic quality.,0,1,General
22242,5 HOOK HANGER MAGIC TOADSTOOL,2,Overpriced item. You can find better quality for half the price.,0,0,General
22242,5 HOOK HANGER MAGIC TOADSTOOL,2,Felt ripped off. Cost too much for something that looks cheap.,0,4,General
22242,5 HOOK HANGER MAGIC TOADSTOOL,3,Felt ripped off. Cost too much for something that looks cheap.,0,7,General
22242,5 HOOK HANGER MAGIC TOADSTOOL,1,Overpriced item. You can find better quality for half the price.,0,0,General
22242,5 HOOK HANGER MAGIC TOADSTOOL,2,Overpriced item. You can find better quality for half the price.,0,2,General
22242,5 HOOK HANGER MAGIC TOADSTOOL,1,Felt ripped off. Cost too much for something that looks cheap.,0,6,General
22242,5 HOOK HANGER MAGIC TOADSTOOL,3,Not worth the money. Very expensive for such basic quality.,0,8,General
22941,CHRISTMAS LIGHTS 10 REINDEER,1,The fit is very awkward and much shorter than shown in photos.,0,9,General
22941,CHRISTMAS LIGHTS 10 REINDEER,2,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,2,General
22941,CHRISTMAS LIGHTS 10 REINDEER,1,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,8,General
22941,CHRISTMAS LIGHTS 10 REINDEER,3,The fit is very awkward and much shorter than shown in photos.,0,3,General
22941,CHRISTMAS LIGHTS 10 REINDEER,3,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,4,General
21622,VINTAGE UNION JACK CUSHION COVER,2,Color faded immediately after washing. Very rough fabric.,0,7,General
21622,VINTAGE UNION JACK CUSHION COVER,1,Ripped along the seam after just one wash. Poor material quality.,0,8,General
21622,VINTAGE UNION JACK CUSHION COVER,3,Ripped along the seam after just one wash. Poor material quality.,0,0,General
21622,VINTAGE UNION JACK CUSHION COVER,1,Color faded immediately after washing. Very rough fabric.,0,9,General
21622,VINTAGE UNION JACK CUSHION COVER,1,Disappointed with the material. Fabric is paper thin and see-through.,0,0,General
21622,VINTAGE UNION JACK CUSHION COVER,3,Color faded immediately after washing. Very rough fabric.,0,8,General
21622,VINTAGE UNION JACK CUSHION COVER,1,Color faded immediately after washing. Very rough fabric.,0,5,General
21622,VINTAGE UNION JACK CUSHION COVER,1,"Quality is poor, threads coming loose everywhere.",0,5,General
35004G,SET OF 3 GOLD FLYING DUCKS,1,Color faded immediately after washing. Very rough fabric.,0,6,General
35004G,SET OF 3 GOLD FLYING DUCKS,1,Disappointed with the material. Fabric is paper thin and see-through.,0,5,General
35004G,SET OF 3 GOLD FLYING DUCKS,2,Ripped along the seam after just one wash. Poor material quality.,0,1,General
35004G,SET OF 3 GOLD FLYING DUCKS,3,"Quality is poor, threads coming loose everywhere.",0,2,General
35004G,SET OF 3 GOLD FLYING DUCKS,3,"Quality is poor, threads coming loose everywhere.",0,8,General
35004G,SET OF 3 GOLD FLYING DUCKS,3,Color faded immediately after washing. Very rough fabric.,0,7,General
85014B,RED RETROSPOT UMBRELLA,1,Ripped along the seam after just one wash. Poor material quality.,0,7,General
85014B,RED RETROSPOT UMBRELLA,2,Color faded immediately after washing. Very rough fabric.,0,7,General
85014B,RED RETROSPOT UMBRELLA,1,"Quality is poor, threads coming loose everywhere.",0,6,General
85014B,RED RETROSPOT UMBRELLA,1,"Quality is poor, threads coming loose everywhere.",0,7,General
85014B,RED RETROSPOT UMBRELLA,1,Disappointed with the material. Fabric is paper thin and see-through.,0,3,General
85014B,RED RETROSPOT UMBRELLA,1,Color faded immediately after washing. Very rough fabric.,0,9,General
85014B,RED RETROSPOT UMBRELLA,2,"Quality is poor, threads coming loose everywhere.",0,2,General
85014B,RED RETROSPOT UMBRELLA,3,Color faded immediately after washing. Very rough fabric.,0,0,General
85014B,RED RETROSPOT UMBRELLA,2,Disappointed with the material. Fabric is paper thin and see-through.,0,4,General
85014B,RED RETROSPOT UMBRELLA,2,"Quality is poor, threads coming loose everywhere.",0,3,General
85014B,RED RETROSPOT UMBRELLA,2,"Quality is poor, threads coming loose everywhere.",0,0,General
85014A,BLACK/BLUE POLKADOT UMBRELLA,5,Absolutely gorgeous item! Exceeded my expectations.,1,4,General
85014A,BLACK/BLUE POLKADOT UMBRELLA,4,"High quality fabric, beautiful color, would definitely buy again!",1,3,General
85014A,BLACK/BLUE POLKADOT UMBRELLA,4,"Great purchase, looks amazing and very comfortable to wear.",1,5,General
22193,RED DINER WALL CLOCK,2,Ripped along the seam after just one wash. Poor material quality.,0,4,General
22193,RED DINER WALL CLOCK,2,Ripped along the seam after just one wash. Poor material quality.,0,4,General
22193,RED DINER WALL CLOCK,1,Ripped along the seam after just one wash. Poor material quality.,0,4,General
22193,RED DINER WALL CLOCK,1,Ripped along the seam after just one wash. Poor material quality.,0,2,General
22193,RED DINER WALL CLOCK,2,Color faded immediately after washing. Very rough fabric.,0,3,General
22192,BLUE DINER WALL CLOCK,1,Disappointed with the material. Fabric is paper thin and see-through.,0,3,General
22192,BLUE DINER WALL CLOCK,1,Disappointed with the material. Fabric is paper thin and see-through.,0,5,General
22192,BLUE DINER WALL CLOCK,1,"Quality is poor, threads coming loose everywhere.",0,4,General
22192,BLUE DINER WALL CLOCK,1,Disappointed with the material. Fabric is paper thin and see-through.,0,1,General
22192,BLUE DINER WALL CLOCK,2,Disappointed with the material. Fabric is paper thin and see-through.,0,4,General
22192,BLUE DINER WALL CLOCK,3,Color faded immediately after washing. Very rough fabric.,0,2,General
22192,BLUE DINER WALL CLOCK,2,Color faded immediately after washing. Very rough fabric.,0,1,General
22192,BLUE DINER WALL CLOCK,1,"Quality is poor, threads coming loose everywhere.",0,2,General
22192,BLUE DINER WALL CLOCK,1,Ripped along the seam after just one wash. Poor material quality.,0,4,General
22192,BLUE DINER WALL CLOCK,3,Ripped along the seam after just one wash. Poor material quality.,0,4,General
22192,BLUE DINER WALL CLOCK,3,"Quality is poor, threads coming loose everywhere.",0,6,General
22191,IVORY DINER WALL CLOCK,4,"Excellent item, super fast delivery and true to size.",1,7,General
22191,IVORY DINER WALL CLOCK,4,Absolutely gorgeous item! Exceeded my expectations.,1,1,General
22191,IVORY DINER WALL CLOCK,5,"High quality fabric, beautiful color, would definitely buy again!",1,2,General
22195,LARGE HEART MEASURING SPOONS,2,Overpriced item. You can find better quality for half the price.,0,7,General
22195,LARGE HEART MEASURING SPOONS,1,Not worth the money. Very expensive for such basic quality.,0,7,General
22195,LARGE HEART MEASURING SPOONS,3,Not worth the money. Very expensive for such basic quality.,0,4,General
22195,LARGE HEART MEASURING SPOONS,1,Felt ripped off. Cost too much for something that looks cheap.,0,7,General
22195,LARGE HEART MEASURING SPOONS,1,Overpriced item. You can find better quality for half the price.,0,0,General
22196,SMALL HEART MEASURING SPOONS,3,Felt ripped off. Cost too much for something that looks cheap.,0,4,General
22196,SMALL HEART MEASURING SPOONS,3,Not worth the money. Very expensive for such basic quality.,0,5,General
22196,SMALL HEART MEASURING SPOONS,3,Overpriced for what it is. The material feels cheap for this price point.,0,5,General
22196,SMALL HEART MEASURING SPOONS,2,Overpriced for what it is. The material feels cheap for this price point.,0,6,General
22196,SMALL HEART MEASURING SPOONS,1,Overpriced item. You can find better quality for half the price.,0,0,General
22196,SMALL HEART MEASURING SPOONS,1,Overpriced item. You can find better quality for half the price.,0,9,General
22196,SMALL HEART MEASURING SPOONS,2,Overpriced item. You can find better quality for half the price.,0,0,General
22196,SMALL HEART MEASURING SPOONS,3,Felt ripped off. Cost too much for something that looks cheap.,0,9,General
22962,JAM JAR WITH PINK LID,2,"Quality is poor, threads coming loose everywhere.",0,6,General
22962,JAM JAR WITH PINK LID,2,Ripped along the seam after just one wash. Poor material quality.,0,0,General
